B&B,,cost,iteration
,,140,137032
,,141,137033
,,144,137038
,,143,137039
,,144,137036
,,145,137037
,,140,137042
,,139,137043
,,142,137040
,,141,137041
,,138,137046
,,139,137047
,,138,137044
,,137,137045
,,138,137050
,,139,137051
,,138,137048
,,137,137049
,,140,137054
,,139,137055
,,138,137052
,,139,137053
,,136,137058
,,137,137059
,,138,137056
,,137,137057
,,134,137062
,,135,137063
,,136,137060
,,135,137061
,,136,137066
,,137,137067
,,136,137064
,,137,137065
,,136,137070
,,135,137071
,,136,137068
,,135,137069
,,132,137074
,,133,137075
,,134,137072
,,133,137073
,,134,137078
,,135,137079
,,134,137076
,,133,137077
,,136,137082
,,135,137083
,,134,137080
,,135,137081
,,132,137086
,,131,137087
,,134,137084
,,133,137085
,,132,137090
,,133,137091
,,130,137088
,,131,137089
,,136,137094
,,137,137095
,,134,137092
,,135,137093
,,138,137098
,,137,137099
,,138,137096
,,139,137097
,,138,137102
,,139,137103
,,136,137100
,,137,137101
,,136,137106
,,135,137107
,,138,137104
,,137,137105
,,136,137110
,,137,137111
,,134,137108
,,135,137109
,,136,137114
,,135,137115
,,138,137112
,,137,137113
,,134,137118
,,135,137119
,,134,137116
,,133,137117
,,138,137122
,,139,137123
,,136,137120
,,137,137121
,,138,137126
,,137,137127
,,138,137124
,,139,137125
,,134,137130
,,135,137131
,,136,137128
,,135,137129
,,136,137134
,,135,137135
,,136,137132
,,137,137133
,,134,137138
,,135,137139
,,134,137136
,,133,137137
,,136,137142
,,135,137143
,,134,137140
,,135,137141
,,132,137146
,,133,137147
,,134,137144
,,133,137145
,,130,137150
,,129,137151
,,132,137148
,,131,137149
,,130,137154
,,131,137155
,,128,137152
,,129,137153
,,134,137158
,,135,137159
,,132,137156
,,133,137157
,,136,137162
,,135,137163
,,136,137160
,,137,137161
,,134,137166
,,135,137167
,,134,137164
,,133,137165
,,134,137170
,,133,137171
,,134,137168
,,135,137169
,,132,137174
,,131,137175
,,132,137172
,,133,137173
,,132,137178
,,133,137179
,,130,137176
,,131,137177
,,136,137182
,,137,137183
,,134,137180
,,135,137181
,,138,137186
,,137,137187
,,138,137184
,,139,137185
,,138,137190
,,139,137191
,,138,137188
,,139,137189
,,138,137194
,,137,137195
,,140,137192
,,139,137193
,,136,137198
,,135,137199
,,136,137196
,,137,137197
,,136,137202
,,137,137203
,,134,137200
,,135,137201
,,136,137206
,,135,137207
,,136,137204
,,135,137205
,,136,137210
,,137,137211
,,136,137208
,,137,137209
,,134,137214
,,133,137215
,,136,137212
,,135,137213
,,132,137218
,,131,137219
,,132,137216
,,133,137217
,,132,137222
,,133,137223
,,132,137220
,,133,137221
,,132,137226
,,133,137227
,,132,137224
,,131,137225
,,136,137230
,,135,137231
,,134,137228
,,135,137229
,,136,137234
,,137,137235
,,136,137232
,,137,137233
,,140,137238
,,141,137239
,,138,137236
,,139,137237
,,140,137242
,,139,137243
,,140,137240
,,141,137241
,,136,137246
,,135,137247
,,138,137244
,,137,137245
,,136,137250
,,137,137251
,,136,137248
,,137,137249
,,134,137254
,,133,137255
,,136,137252
,,135,137253
,,134,137258
,,135,137259
,,132,137256
,,133,137257
,,136,137262
,,135,137263
,,136,137260
,,137,137261
,,138,137266
,,139,137267
,,136,137264
,,137,137265
,,136,137270
,,137,137271
,,138,137268
,,137,137269
,,134,137274
,,135,137275
,,136,137272
,,135,137273
,,132,137278
,,131,137279
,,134,137276
,,133,137277
,,128,137282
,,127,137283
,,130,137280
,,129,137281
,,128,137286
,,129,137287
,,126,137284
,,127,137285
,,132,137290
,,133,137291
,,130,137288
,,131,137289
,,136,137294
,,137,137295
,,134,137292
,,135,137293
,,140,137298
,,139,137299
,,138,137296
,,139,137297
,,140,137302
,,141,137303
,,138,137300
,,139,137301
,,138,137306
,,137,137307
,,140,137304
,,139,137305
,,138,137310
,,139,137311
,,136,137308
,,137,137309
,,140,137314
,,139,137315
,,140,137312
,,141,137313
,,138,137318
,,137,137319
,,138,137316
,,139,137317
,,138,137322
,,139,137323
,,138,137320
,,137,137321
,,138,137326
,,137,137327
,,138,137324
,,139,137325
,,134,137330
,,135,137331
,,136,137328
,,135,137329
,,138,137334
,,137,137335
,,136,137332
,,137,137333
,,138,137338
,,139,137339
,,136,137336
,,137,137337
,,136,137342
,,135,137343
,,138,137340
,,137,137341
,,134,137346
,,135,137347
,,134,137344
,,133,137345
,,138,137350
,,139,137351
,,136,137348
,,137,137349
,,138,137354
,,139,137355
,,140,137352
,,139,137353
,,138,137358
,,137,137359
,,140,137356
,,139,137357
,,138,137362
,,139,137363
,,138,137360
,,137,137361
,,138,137366
,,137,137367
,,138,137364
,,139,137365
,,138,137370
,,139,137371
,,136,137368
,,137,137369
,,136,137374
,,135,137375
,,138,137372
,,137,137373
,,136,137378
,,137,137379
,,134,137376
,,135,137377
,,140,137382
,,139,137383
,,138,137380
,,139,137381
,,138,137386
,,139,137387
,,138,137384
,,137,137385
,,138,137390
,,139,137391
,,138,137388
,,137,137389
,,138,137394
,,137,137395
,,138,137392
,,139,137393
,,138,137398
,,139,137399
,,136,137396
,,137,137397
,,142,137402
,,143,137403
,,140,137400
,,141,137401
,,144,137406
,,143,137407
,,144,137404
,,145,137405
,,144,137410
,,143,137411
,,144,137408
,,145,137409
,,140,137414
,,139,137415
,,142,137412
,,141,137413
,,140,137418
,,141,137419
,,138,137416
,,139,137417
,,138,137422
,,137,137423
,,140,137420
,,139,137421
,,134,137426
,,133,137427
,,136,137424
,,135,137425
,,136,137430
,,137,137431
,,134,137428
,,135,137429
,,140,137434
,,141,137435
,,138,137432
,,139,137433
,,142,137438
,,141,137439
,,142,137436
,,143,137437
,,138,137442
,,139,137443
,,140,137440
,,139,137441
,,140,137446
,,139,137447
,,140,137444
,,141,137445
,,136,137450
,,137,137451
,,138,137448
,,137,137449
,,138,137454
,,139,137455
,,138,137452
,,137,137453
,,138,137458
,,137,137459
,,138,137456
,,139,137457
,,138,137462
,,137,137463
,,138,137460
,,139,137461
,,134,137466
,,135,137467
,,136,137464
,,135,137465
,,138,137470
,,139,137471
,,136,137468
,,137,137469
,,140,137474
,,139,137475
,,140,137472
,,141,137473
,,140,137478
,,139,137479
,,138,137476
,,139,137477
,,138,137482
,,139,137483
,,138,137480
,,137,137481
,,138,137486
,,139,137487
,,140,137484
,,139,137485
,,140,137490
,,139,137491
,,140,137488
,,141,137489
,,138,137494
,,139,137495
,,138,137492
,,137,137493
,,140,137498
,,141,137499
,,140,137496
,,141,137497
,,138,137502
,,139,137503
,,140,137500
,,139,137501
,,138,137506
,,137,137507
,,140,137504
,,139,137505
,,138,137510
,,139,137511
,,136,137508
,,137,137509
,,136,137514
,,135,137515
,,138,137512
,,137,137513
,,132,137518
,,133,137519
,,134,137516
,,133,137517
,,136,137522
,,137,137523
,,134,137520
,,135,137521
,,140,137526
,,141,137527
,,138,137524
,,139,137525
,,142,137530
,,141,137531
,,142,137528
,,143,137529
,,138,137534
,,139,137535
,,140,137532
,,139,137533
,,140,137538
,,139,137539
,,140,137536
,,141,137537
,,138,137542
,,137,137543
,,140,137540
,,139,137541
,,138,137546
,,139,137547
,,136,137544
,,137,137545
,,138,137550
,,137,137551
,,138,137548
,,139,137549
,,138,137554
,,139,137555
,,138,137552
,,139,137553
,,138,137558
,,137,137559
,,138,137556
,,137,137557
,,134,137562
,,135,137563
,,136,137560
,,135,137561
,,138,137566
,,139,137567
,,136,137564
,,137,137565
,,136,137570
,,137,137571
,,138,137568
,,137,137569
,,140,137574
,,141,137575
,,138,137572
,,139,137573
,,140,137578
,,139,137579
,,140,137576
,,141,137577
,,140,137582
,,141,137583
,,138,137580
,,139,137581
,,140,137586
,,141,137587
,,140,137584
,,139,137585
,,140,137590
,,141,137591
,,140,137588
,,139,137589
,,140,137594
,,139,137595
,,140,137592
,,141,137593
,,136,137598
,,135,137599
,,138,137596
,,137,137597
,,138,137602
,,139,137603
,,136,137600
,,137,137601
,,136,137606
,,137,137607
,,138,137604
,,137,137605
,,136,137610
,,137,137611
,,136,137608
,,135,137609
,,136,137614
,,137,137615
,,138,137612
,,137,137613
,,136,137618
,,135,137619
,,138,137616
,,137,137617
,,132,137622
,,131,137623
,,134,137620
,,133,137621
,,132,137626
,,133,137627
,,130,137624
,,131,137625
,,136,137630
,,137,137631
,,134,137628
,,135,137629
,,140,137634
,,141,137635
,,138,137632
,,139,137633
,,138,137638
,,139,137639
,,140,137636
,,139,137637
,,140,137642
,,139,137643
,,140,137640
,,141,137641
,,138,137646
,,139,137647
,,138,137644
,,137,137645
,,138,137650
,,139,137651
,,140,137648
,,139,137649
,,138,137654
,,137,137655
,,140,137652
,,139,137653
,,138,137658
,,139,137659
,,138,137656
,,139,137657
,,136,137662
,,137,137663
,,138,137660
,,137,137661
,,134,137666
,,135,137667
,,136,137664
,,135,137665
,,138,137670
,,139,137671
,,136,137668
,,137,137669
,,138,137674
,,139,137675
,,140,137672
,,139,137673
,,140,137678
,,139,137679
,,140,137676
,,141,137677
,,140,137682
,,141,137683
,,140,137680
,,139,137681
,,140,137686
,,139,137687
,,140,137684
,,141,137685
,,136,137690
,,137,137691
,,138,137688
,,137,137689
,,140,137694
,,141,137695
,,138,137692
,,139,137693
,,144,137698
,,145,137699
,,142,137696
,,143,137697
,,144,137702
,,145,137703
,,144,137700
,,143,137701
,,142,137706
,,141,137707
,,144,137704
,,143,137705
,,138,137710
,,139,137711
,,140,137708
,,139,137709
,,140,137714
,,139,137715
,,140,137712
,,141,137713
,,136,137718
,,135,137719
,,138,137716
,,137,137717
,,138,137722
,,139,137723
,,136,137720
,,137,137721
,,138,137726
,,139,137727
,,140,137724
,,139,137725
,,140,137730
,,141,137731
,,140,137728
,,139,137729
,,138,137734
,,137,137735
,,140,137732
,,139,137733
,,136,137738
,,135,137739
,,136,137736
,,137,137737
,,138,137742
,,139,137743
,,136,137740
,,137,137741
,,138,137746
,,137,137747
,,140,137744
,,139,137745
,,138,137750
,,139,137751
,,136,137748
,,137,137749
,,138,137754
,,137,137755
,,138,137752
,,139,137753
,,134,137758
,,133,137759
,,136,137756
,,135,137757
,,134,137762
,,135,137763
,,132,137760
,,133,137761
,,138,137766
,,139,137767
,,136,137764
,,137,137765
,,142,137770
,,143,137771
,,140,137768
,,141,137769
,,144,137774
,,143,137775
,,144,137772
,,145,137773
,,142,137778
,,143,137779
,,144,137776
,,143,137777
,,140,137782
,,139,137783
,,142,137780
,,141,137781
,,138,137786
,,137,137787
,,138,137784
,,139,137785
,,140,137790
,,141,137791
,,138,137788
,,139,137789
,,140,137794
,,141,137795
,,142,137792
,,141,137793
,,142,137798
,,143,137799
,,142,137796
,,141,137797
,,140,137802
,,139,137803
,,142,137800
,,141,137801
,,140,137806
,,141,137807
,,138,137804
,,139,137805
,,138,137810
,,137,137811
,,140,137808
,,139,137809
,,136,137814
,,137,137815
,,138,137812
,,137,137813
,,138,137818
,,139,137819
,,138,137816
,,139,137817
,,142,137822
,,143,137823
,,140,137820
,,141,137821
,,140,137826
,,141,137827
,,142,137824
,,141,137825
,,140,137830
,,139,137831
,,140,137828
,,139,137829
,,136,137834
,,135,137835
,,138,137832
,,137,137833
,,136,137838
,,137,137839
,,134,137836
,,135,137837
,,138,137842
,,137,137843
,,138,137840
,,139,137841
,,136,137846
,,135,137847
,,136,137844
,,137,137845
,,138,137850
,,137,137851
,,136,137848
,,137,137849
,,138,137854
,,139,137855
,,136,137852
,,137,137853
,,140,137858
,,139,137859
,,140,137856
,,141,137857
,,136,137862
,,135,137863
,,138,137860
,,137,137861
,,136,137866
,,135,137867
,,136,137864
,,137,137865
,,132,137870
,,131,137871
,,134,137868
,,133,137869
,,134,137874
,,135,137875
,,132,137872
,,133,137873
,,138,137878
,,139,137879
,,136,137876
,,137,137877
,,136,137882
,,137,137883
,,138,137880
,,137,137881
,,138,137886
,,137,137887
,,138,137884
,,139,137885
,,134,137890
,,135,137891
,,136,137888
,,135,137889
,,138,137894
,,139,137895
,,136,137892
,,137,137893
,,138,137898
,,137,137899
,,140,137896
,,139,137897
,,136,137902
,,135,137903
,,136,137900
,,135,137901
,,132,137906
,,133,137907
,,134,137904
,,133,137905
,,134,137910
,,133,137911
,,134,137908
,,135,137909
,,132,137914
,,133,137915
,,132,137912
,,131,137913
,,136,137918
,,137,137919
,,134,137916
,,135,137917
,,140,137922
,,141,137923
,,138,137920
,,139,137921
,,140,137926
,,139,137927
,,140,137924
,,141,137925
,,136,137930
,,135,137931
,,138,137928
,,137,137929
,,136,137934
,,135,137935
,,134,137932
,,135,137933
,,136,137938
,,137,137939
,,136,137936
,,137,137937
,,140,137942
,,141,137943
,,138,137940
,,139,137941
,,140,137946
,,139,137947
,,140,137944
,,141,137945
,,136,137950
,,135,137951
,,138,137948
,,137,137949
,,132,137954
,,133,137955
,,134,137952
,,133,137953
,,136,137958
,,137,137959
,,134,137956
,,135,137957
,,136,137962
,,137,137963
,,138,137960
,,137,137961
,,138,137966
,,139,137967
,,138,137964
,,139,137965
,,136,137970
,,135,137971
,,138,137968
,,137,137969
,,136,137974
,,135,137975
,,136,137972
,,137,137973
,,136,137978
,,137,137979
,,136,137976
,,137,137977
,,136,137982
,,135,137983
,,138,137980
,,137,137981
,,136,137986
,,137,137987
,,134,137984
,,135,137985
,,134,137990
,,133,137991
,,136,137988
,,135,137989
,,130,137994
,,129,137995
,,132,137992
,,131,137993
,,130,137998
,,131,137999
,,128,137996
,,129,137997
,,134,138002
,,135,138003
,,132,138000
,,133,138001
,,138,138006
,,139,138007
,,136,138004
,,137,138005
,,136,138010
,,137,138011
,,138,138008
,,137,138009
,,134,138014
,,135,138015
,,136,138012
,,135,138013
,,138,138018
,,137,138019
,,136,138016
,,137,138017
,,138,138022
,,139,138023
,,136,138020
,,137,138021
,,140,138026
,,139,138027
,,140,138024
,,141,138025
,,138,138030
,,137,138031
,,138,138028
,,139,138029
,,140,138034
,,141,138035
,,138,138032
,,139,138033
,,138,138038
,,139,138039
,,140,138036
,,139,138037
,,138,138042
,,139,138043
,,138,138040
,,137,138041
,,136,138046
,,135,138047
,,138,138044
,,137,138045
,,134,138050
,,135,138051
,,134,138048
,,133,138049
,,138,138054
,,139,138055
,,136,138052
,,137,138053
,,140,138058
,,139,138059
,,140,138056
,,141,138057
,,136,138062
,,137,138063
,,138,138060
,,137,138061
,,138,138066
,,137,138067
,,138,138064
,,139,138065
,,134,138070
,,135,138071
,,136,138068
,,135,138069
,,134,138074
,,133,138075
,,136,138072
,,135,138073
,,136,138078
,,137,138079
,,134,138076
,,135,138077
,,140,138082
,,141,138083
,,138,138080
,,139,138081
,,144,138086
,,145,138087
,,142,138084
,,143,138085
,,142,138090
,,141,138091
,,144,138088
,,143,138089
,,138,138094
,,139,138095
,,140,138092
,,139,138093
,,138,138098
,,139,138099
,,138,138096
,,137,138097
,,142,138102
,,143,138103
,,140,138100
,,141,138101
,,140,138106
,,139,138107
,,142,138104
,,141,138105
,,138,138110
,,139,138111
,,138,138108
,,137,138109
,,140,138114
,,139,138115
,,140,138112
,,141,138113
,,138,138118
,,137,138119
,,138,138116
,,139,138117
,,138,138122
,,139,138123
,,136,138120
,,137,138121
,,136,138126
,,135,138127
,,138,138124
,,137,138125
,,136,138130
,,135,138131
,,134,138128
,,135,138129
,,132,138134
,,133,138135
,,134,138132
,,133,138133
,,132,138138
,,131,138139
,,134,138136
,,133,138137
,,132,138142
,,133,138143
,,130,138140
,,131,138141
,,136,138146
,,137,138147
,,134,138144
,,135,138145
,,138,138150
,,139,138151
,,138,138148
,,139,138149
,,140,138154
,,139,138155
,,140,138152
,,141,138153
,,136,138158
,,137,138159
,,138,138156
,,137,138157
,,138,138162
,,139,138163
,,138,138160
,,139,138161
,,140,138166
,,139,138167
,,140,138164
,,141,138165
,,136,138170
,,135,138171
,,138,138168
,,137,138169
,,136,138174
,,135,138175
,,134,138172
,,135,138173
,,136,138178
,,137,138179
,,136,138176
,,137,138177
,,134,138182
,,133,138183
,,136,138180
,,135,138181
,,134,138186
,,135,138187
,,132,138184
,,133,138185
,,136,138190
,,137,138191
,,134,138188
,,135,138189
,,136,138194
,,135,138195
,,136,138192
,,137,138193
,,136,138198
,,137,138199
,,136,138196
,,135,138197
,,136,138202
,,135,138203
,,138,138200
,,137,138201
,,132,138206
,,131,138207
,,134,138204
,,133,138205
,,134,138210
,,135,138211
,,132,138208
,,133,138209
,,138,138214
,,139,138215
,,136,138212
,,137,138213
,,138,138218
,,137,138219
,,140,138216
,,139,138217
,,136,138222
,,137,138223
,,136,138220
,,135,138221
,,136,138226
,,137,138227
,,136,138224
,,135,138225
,,140,138230
,,141,138231
,,138,138228
,,139,138229
,,144,138234
,,145,138235
,,142,138232
,,143,138233
,,142,138238
,,141,138239
,,144,138236
,,143,138237
,,138,138242
,,137,138243
,,140,138240
,,139,138241
,,136,138246
,,135,138247
,,136,138244
,,137,138245
,,132,138250
,,133,138251
,,134,138248
,,133,138249
,,136,138254
,,137,138255
,,134,138252
,,135,138253
,,140,138258
,,141,138259
,,138,138256
,,139,138257
,,144,138262
,,145,138263
,,142,138260
,,143,138261
,,142,138266
,,143,138267
,,144,138264
,,143,138265
,,140,138270
,,141,138271
,,142,138268
,,141,138269
,,144,138274
,,143,138275
,,142,138272
,,143,138273
,,144,138278
,,143,138279
,,142,138276
,,143,138277
,,142,138282
,,143,138283
,,142,138280
,,141,138281
,,142,138286
,,141,138287
,,142,138284
,,141,138285
,,138,138290
,,139,138291
,,140,138288
,,139,138289
,,138,138294
,,139,138295
,,138,138292
,,137,138293
,,142,138298
,,143,138299
,,140,138296
,,141,138297
,,140,138302
,,139,138303
,,142,138300
,,141,138301
,,140,138306
,,139,138307
,,138,138304
,,139,138305
,,138,138310
,,139,138311
,,138,138308
,,137,138309
,,136,138314
,,137,138315
,,138,138312
,,137,138313
,,138,138318
,,139,138319
,,138,138316
,,139,138317
,,142,138322
,,143,138323
,,140,138320
,,141,138321
,,142,138326
,,141,138327
,,142,138324
,,143,138325
,,138,138330
,,137,138331
,,140,138328
,,139,138329
,,134,138334
,,135,138335
,,136,138332
,,135,138333
,,136,138338
,,135,138339
,,136,138336
,,137,138337
,,136,138342
,,135,138343
,,136,138340
,,137,138341
,,136,138346
,,135,138347
,,136,138344
,,137,138345
,,132,138350
,,131,138351
,,134,138348
,,133,138349
,,134,138354
,,135,138355
,,132,138352
,,133,138353
,,138,138358
,,139,138359
,,136,138356
,,137,138357
,,136,138362
,,137,138363
,,138,138360
,,137,138361
,,136,138366
,,137,138367
,,136,138364
,,135,138365
,,140,138370
,,141,138371
,,138,138368
,,139,138369
,,138,138374
,,139,138375
,,140,138372
,,139,138373
,,138,138378
,,137,138379
,,140,138376
,,139,138377
,,138,138382
,,139,138383
,,136,138380
,,137,138381
,,140,138386
,,139,138387
,,140,138384
,,141,138385
,,136,138390
,,135,138391
,,138,138388
,,137,138389
,,136,138394
,,135,138395
,,136,138392
,,137,138393
,,136,138398
,,137,138399
,,134,138396
,,135,138397
,,140,138402
,,141,138403
,,138,138400
,,139,138401
,,138,138406
,,139,138407
,,140,138404
,,139,138405
,,142,138410
,,143,138411
,,140,138408
,,141,138409
,,144,138414
,,145,138415
,,142,138412
,,143,138413
,,142,138418
,,141,138419
,,144,138416
,,143,138417
,,138,138422
,,137,138423
,,140,138420
,,139,138421
,,138,138426
,,139,138427
,,136,138424
,,137,138425
,,138,138430
,,139,138431
,,138,138428
,,137,138429
,,136,138434
,,135,138435
,,138,138432
,,137,138433
,,132,138438
,,133,138439
,,134,138436
,,133,138437
,,132,138442
,,131,138443
,,134,138440
,,133,138441
,,128,138446
,,127,138447
,,130,138444
,,129,138445
,,130,138450
,,131,138451
,,128,138448
,,129,138449
,,134,138454
,,135,138455
,,132,138452
,,133,138453
,,138,138458
,,139,138459
,,136,138456
,,137,138457
,,142,138462
,,141,138463
,,140,138460
,,141,138461
,,142,138466
,,143,138467
,,142,138464
,,141,138465
,,142,138470
,,141,138471
,,142,138468
,,143,138469
,,142,138474
,,143,138475
,,140,138472
,,141,138473
,,142,138478
,,143,138479
,,144,138476
,,143,138477
,,144,138482
,,143,138483
,,144,138480
,,145,138481
,,140,138486
,,139,138487
,,142,138484
,,141,138485
,,140,138490
,,141,138491
,,138,138488
,,139,138489
,,140,138494
,,139,138495
,,140,138492
,,141,138493
,,138,138498
,,139,138499
,,138,138496
,,137,138497
,,140,138502
,,139,138503
,,140,138500
,,141,138501
,,140,138506
,,141,138507
,,138,138504
,,139,138505
,,138,138510
,,137,138511
,,140,138508
,,139,138509
,,140,138514
,,141,138515
,,138,138512
,,139,138513
,,142,138518
,,141,138519
,,142,138516
,,143,138517
,,140,138522
,,139,138523
,,140,138520
,,141,138521
,,140,138526
,,141,138527
,,138,138524
,,139,138525
,,144,138530
,,145,138531
,,142,138528
,,143,138529
,,142,138534
,,143,138535
,,144,138532
,,143,138533
,,142,138538
,,141,138539
,,142,138536
,,141,138537
,,142,138542
,,141,138543
,,142,138540
,,143,138541
,,140,138546
,,139,138547
,,140,138544
,,141,138545
,,136,138550
,,137,138551
,,138,138548
,,137,138549
,,140,138554
,,141,138555
,,138,138552
,,139,138553
,,142,138558
,,143,138559
,,142,138556
,,141,138557
,,140,138562
,,141,138563
,,142,138560
,,141,138561
,,138,138566
,,139,138567
,,140,138564
,,139,138565
,,140,138570
,,141,138571
,,140,138568
,,141,138569
,,142,138574
,,143,138575
,,142,138572
,,143,138573
,,144,138578
,,143,138579
,,144,138576
,,145,138577
,,140,138582
,,139,138583
,,142,138580
,,141,138581
,,142,138586
,,141,138587
,,140,138584
,,141,138585
,,140,138590
,,139,138591
,,140,138588
,,141,138589
,,138,138594
,,137,138595
,,140,138592
,,139,138593
,,134,138598
,,135,138599
,,136,138596
,,135,138597
,,138,138602
,,139,138603
,,136,138600
,,137,138601
,,142,138606
,,143,138607
,,140,138604
,,141,138605
,,142,138610
,,141,138611
,,142,138608
,,143,138609
,,142,138614
,,143,138615
,,140,138612
,,141,138613
,,142,138618
,,143,138619
,,144,138616
,,143,138617
,,144,138622
,,143,138623
,,144,138620
,,145,138621
,,140,138626
,,139,138627
,,142,138624
,,141,138625
,,140,138630
,,141,138631
,,140,138628
,,141,138629
,,140,138634
,,141,138635
,,140,138632
,,139,138633
,,140,138638
,,141,138639
,,142,138636
,,141,138637
,,142,138642
,,143,138643
,,142,138640
,,143,138641
,,140,138646
,,139,138647
,,142,138644
,,141,138645
,,140,138650
,,139,138651
,,138,138648
,,139,138649
,,136,138654
,,137,138655
,,138,138652
,,137,138653
,,140,138658
,,139,138659
,,138,138656
,,139,138657
,,140,138662
,,141,138663
,,138,138660
,,139,138661
,,140,138666
,,139,138667
,,142,138664
,,141,138665
,,140,138670
,,139,138671
,,140,138668
,,141,138669
,,136,138674
,,135,138675
,,138,138672
,,137,138673
,,136,138678
,,137,138679
,,136,138676
,,137,138677
,,136,138682
,,137,138683
,,136,138680
,,135,138681
,,136,138686
,,137,138687
,,138,138684
,,137,138685
,,140,138690
,,141,138691
,,138,138688
,,139,138689
,,138,138694
,,139,138695
,,140,138692
,,139,138693
,,138,138698
,,137,138699
,,140,138696
,,139,138697
,,134,138702
,,133,138703
,,136,138700
,,135,138701
,,134,138706
,,135,138707
,,132,138704
,,133,138705
,,138,138710
,,139,138711
,,136,138708
,,137,138709
,,140,138714
,,139,138715
,,140,138712
,,141,138713
,,136,138718
,,137,138719
,,138,138716
,,137,138717
,,134,138722
,,135,138723
,,136,138720
,,135,138721
,,138,138726
,,139,138727
,,136,138724
,,137,138725
,,138,138730
,,137,138731
,,140,138728
,,139,138729
,,136,138734
,,137,138735
,,136,138732
,,135,138733
,,134,138738
,,133,138739
,,136,138736
,,135,138737
,,132,138742
,,133,138743
,,132,138740
,,131,138741
,,136,138746
,,137,138747
,,134,138744
,,135,138745
,,140,138750
,,141,138751
,,138,138748
,,139,138749
,,138,138754
,,139,138755
,,140,138752
,,139,138753
,,138,138758
,,137,138759
,,140,138756
,,139,138757
,,138,138762
,,139,138763
,,136,138760
,,137,138761
,,136,138766
,,135,138767
,,138,138764
,,137,138765
,,138,138770
,,137,138771
,,136,138768
,,137,138769
,,138,138774
,,139,138775
,,136,138772
,,137,138773
,,140,138778
,,139,138779
,,140,138776
,,141,138777
,,140,138782
,,141,138783
,,138,138780
,,139,138781
,,140,138786
,,139,138787
,,140,138784
,,139,138785
,,136,138790
,,135,138791
,,138,138788
,,137,138789
,,138,138794
,,139,138795
,,136,138792
,,137,138793
,,136,138798
,,137,138799
,,138,138796
,,137,138797
,,140,138802
,,141,138803
,,138,138800
,,139,138801
,,138,138806
,,137,138807
,,140,138804
,,139,138805
,,134,138810
,,135,138811
,,136,138808
,,135,138809
,,134,138814
,,133,138815
,,136,138812
,,135,138813
,,134,138818
,,135,138819
,,132,138816
,,133,138817
,,138,138822
,,139,138823
,,136,138820
,,137,138821
,,138,138826
,,139,138827
,,140,138824
,,139,138825
,,142,138830
,,141,138831
,,140,138828
,,141,138829
,,140,138834
,,139,138835
,,140,138832
,,141,138833
,,140,138838
,,139,138839
,,140,138836
,,141,138837
,,140,138842
,,139,138843
,,140,138840
,,141,138841
,,136,138846
,,137,138847
,,138,138844
,,137,138845
,,138,138850
,,137,138851
,,138,138848
,,139,138849
,,134,138854
,,135,138855
,,136,138852
,,135,138853
,,138,138858
,,139,138859
,,136,138856
,,137,138857
,,142,138862
,,143,138863
,,140,138860
,,141,138861
,,142,138866
,,143,138867
,,142,138864
,,141,138865
,,140,138870
,,139,138871
,,142,138868
,,141,138869
,,140,138874
,,141,138875
,,138,138872
,,139,138873
,,140,138878
,,139,138879
,,142,138876
,,141,138877
,,140,138882
,,139,138883
,,140,138880
,,141,138881
,,136,138886
,,137,138887
,,138,138884
,,137,138885
,,136,138890
,,137,138891
,,136,138888
,,135,138889
,,136,138894
,,137,138895
,,138,138892
,,137,138893
,,136,138898
,,137,138899
,,136,138896
,,135,138897
,,134,138902
,,133,138903
,,136,138900
,,135,138901
,,132,138906
,,133,138907
,,132,138904
,,131,138905
,,136,138910
,,137,138911
,,134,138908
,,135,138909
,,140,138914
,,141,138915
,,138,138912
,,139,138913
,,140,138918
,,141,138919
,,142,138916
,,141,138917
,,140,138922
,,141,138923
,,140,138920
,,139,138921
,,140,138926
,,141,138927
,,140,138924
,,139,138925
,,142,138930
,,141,138931
,,140,138928
,,141,138929
,,138,138934
,,139,138935
,,140,138932
,,139,138933
,,136,138938
,,137,138939
,,138,138936
,,137,138937
,,140,138942
,,141,138943
,,138,138940
,,139,138941
,,142,138946
,,141,138947
,,142,138944
,,143,138945
,,138,138950
,,137,138951
,,140,138948
,,139,138949
,,134,138954
,,135,138955
,,136,138952
,,135,138953
,,136,138958
,,135,138959
,,136,138956
,,137,138957
,,132,138962
,,133,138963
,,134,138960
,,133,138961
,,136,138966
,,137,138967
,,134,138964
,,135,138965
,,140,138970
,,141,138971
,,138,138968
,,139,138969
,,140,138974
,,141,138975
,,142,138972
,,141,138973
,,138,138978
,,139,138979
,,140,138976
,,139,138977
,,136,138982
,,137,138983
,,138,138980
,,137,138981
,,140,138986
,,141,138987
,,138,138984
,,139,138985
,,144,138990
,,145,138991
,,142,138988
,,143,138989
,,142,138994
,,141,138995
,,144,138992
,,143,138993
,,140,138998
,,141,138999
,,142,138996
,,141,138997
,,138,139002
,,137,139003
,,140,139000
,,139,139001
,,136,139006
,,137,139007
,,136,139004
,,135,139005
,,136,139010
,,137,139011
,,136,139008
,,135,139009
,,138,139014
,,139,139015
,,136,139012
,,137,139013
,,136,139018
,,135,139019
,,138,139016
,,137,139017
,,136,139022
,,135,139023
,,134,139020
,,135,139021
,,132,139026
,,131,139027
,,134,139024
,,133,139025
,,132,139030
,,133,139031
,,130,139028
,,131,139029
